,Class,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23
98,1,7.732357261,2.319707178,6.185885809,3.86617863,2.319707178,6.185885809,8.505592987,4.639414356,2.319707178,10.05206444,6.185885809,11.59853589,2.319707178,5.412650083,0.773235726,6.959121535,1.546471452,0.0,4.639414356,2.319707178,0.085688338,0.078917272,0.062158664
99,1,13.05952569,5.377451756,9.986696118,20.74159963,0.768207394,3.072829575,13.05952569,8.450281331,4.609244362,9.218488725,9.986696118,6.14565915,4.609244362,5.377451756,2.304622181,1.536414787,9.218488725,3.072829575,7.682073937,7.682073937,0.076844644,0.076573004,0.078374959
100,1,6.87001026,6.106675787,5.343341313,11.4500171,1.526668947,6.106675787,19.08336183,4.58000684,3.816672367,4.58000684,12.21335157,6.87001026,3.053337893,8.396679207,2.29000342,9.923348153,6.87001026,1.526668947,7.633344733,1.526668947,0.0807608,0.079108127,0.0767966
101,1,16.82765502,13.00318797,11.47340115,18.35744184,3.059573641,9.178720922,11.47340115,16.06276161,9.178720922,16.82765502,21.41701549,14.53297479,3.824467051,10.70850774,13.00318797,13.76808138,12.23829456,6.119147281,10.70850774,14.53297479,0.07550662,0.082120829,0.077479141
102,1,11.28830739,8.278092085,6.772984433,6.020430607,2.257661478,4.515322955,3.010215303,7.525538259,3.010215303,3.762769129,9.783199736,17.30873799,2.257661478,3.010215303,6.020430607,9.03064591,10.53575356,5.267876781,2.257661478,4.515322955,0.091285486,0.075236319,0.080924369
103,1,10.10591104,2.332133317,0.0,12.43804436,3.886888861,3.109511089,11.66066658,5.441644405,1.554755544,5.441644405,7.773777722,6.99639995,3.109511089,6.219022178,1.554755544,10.88328881,5.441644405,1.554755544,3.109511089,6.99639995,0.079571447,0.073012504,0.070038277
104,1,11.42900797,5.333537055,3.04773546,9.905140245,2.285801595,3.809669325,12.19094184,6.857404785,2.285801595,6.09547092,12.19094184,3.04773546,3.809669325,6.857404785,0.761933865,5.333537055,5.333537055,0.761933865,3.809669325,5.333537055,0.079096945,0.0832657,0.07570349
105,1,6.855248345,3.046777042,2.285082782,11.42541391,2.285082782,1.523388521,10.66371965,7.616942605,0.761694261,7.616942605,6.093554084,6.855248345,3.808471303,6.093554084,2.285082782,8.378636866,4.570165563,1.523388521,5.331859824,7.616942605,0.077736549,0.081716663,0.078852528
106,1,7.640807596,3.820403798,5.348565317,13.75345367,2.292242279,1.528161519,10.69713063,5.348565317,3.056323038,8.404888356,6.112646077,5.348565317,3.820403798,7.640807596,1.528161519,8.404888356,3.056323038,1.528161519,2.292242279,5.348565317,0.078787977,0.082733551,0.074397713
107,1,13.59589451,6.797947254,0.0,12.84056704,0.0,3.021309891,9.819257145,8.308602199,2.265982418,9.063929672,12.08523956,0.755327473,2.265982418,6.042619781,1.510654945,9.819257145,6.042619781,0.755327473,3.021309891,5.287292309,0.084404106,0.080747346,0.079521075
108,1,13.12023503,3.087114126,2.315335594,12.3484565,0.0,3.087114126,16.20734916,4.630671188,2.315335594,7.717785314,9.261342377,3.858892657,5.40244972,6.946006783,1.543557063,8.489563845,5.40244972,0.771778531,3.087114126,7.717785314,0.081954759,0.076410317,0.069856393
109,1,7.650284391,3.825142195,4.590170634,9.945369708,2.295085317,2.295085317,12.24045503,8.41531283,2.295085317,8.41531283,11.47542659,4.590170634,3.825142195,5.355199074,0.0,9.945369708,5.355199074,2.295085317,4.590170634,5.355199074,0.078232384,0.081931351,0.074807826
110,1,16.89452784,4.607598501,1.535866167,9.983130086,0.767933084,4.607598501,13.8227955,8.447263919,3.839665418,7.679330836,9.983130086,2.303799251,3.839665418,5.375531585,0.767933084,9.983130086,4.607598501,0.767933084,5.375531585,4.607598501,0.080725219,0.076725268,0.074616429
111,1,10.86794986,3.881410666,4.657692799,7.762821332,3.881410666,6.210257065,11.644232,4.657692799,3.881410666,7.762821332,8.539103465,4.657692799,3.881410666,4.657692799,2.328846399,6.210257065,0.776282133,0.776282133,6.210257065,7.762821332,0.079019252,0.073170493,0.071528121
112,1,17.45193383,6.070237855,1.517559464,9.864136514,0.758779732,3.035118927,18.21071356,5.311458123,3.035118927,10.62291625,8.34657705,6.070237855,4.552678391,4.552678391,1.517559464,11.38169598,7.587797318,1.517559464,7.587797318,6.829017586,0.077284189,0.088793137,0.075142943
113,1,7.716435324,3.858217662,3.08657413,10.80300945,2.314930597,3.08657413,13.11794005,6.173148259,3.858217662,5.401504727,8.488078856,3.858217662,3.858217662,4.629861194,1.543287065,6.173148259,7.716435324,1.543287065,3.858217662,9.259722389,0.07443596,0.079688132,0.074232375
114,1,18.69398994,3.11566499,3.11566499,12.46265996,0.0,5.452413732,8.568078721,5.452413732,2.336748742,4.673497484,13.24157621,3.894581237,2.336748742,5.452413732,1.557832495,6.231329979,8.568078721,0.778916247,4.673497484,7.789162474,0.078667764,0.073440528,0.06897546
115,1,15.82023219,5.27341073,0.75334439,13.56019902,0.0,3.76672195,12.05351024,6.78009951,3.76672195,10.54682146,9.04013268,3.01337756,3.76672195,3.76672195,0.75334439,10.54682146,0.75334439,0.75334439,5.27341073,4.52006634,0.086253728,0.080977569,0.079424313
116,1,13.87867152,5.397261146,3.855186533,16.19178344,3.084149226,0.771037307,8.481410372,7.710373065,3.855186533,7.710373065,5.397261146,2.31311192,3.084149226,6.168298452,2.31311192,9.252447678,4.626223839,0.771037307,3.084149226,9.252447678,0.082613581,0.073112085,0.073237028
117,1,15.84332729,6.789997409,5.281109096,11.31666235,0.0,1.508888313,12.07110651,10.56221819,4.52666494,8.298885723,6.789997409,2.26333247,2.26333247,6.789997409,2.26333247,9.053329879,2.26333247,2.26333247,3.017776626,8.298885723,0.089464577,0.076421606,0.079669661
118,1,7.849466578,2.354839973,6.279573263,9.419359894,5.494626605,3.924733289,15.69893316,7.849466578,1.569893316,5.494626605,7.849466578,3.139786631,3.139786631,4.709679947,1.569893316,9.419359894,2.354839973,2.354839973,5.494626605,7.06451992,0.072187535,0.070249163,0.072616644
119,1,11.39637189,8.357339384,4.558548755,13.67564627,3.039032503,1.519516252,15.95492064,17.47443689,5.318306881,16.71467877,12.15613001,2.279274378,3.039032503,6.078065007,1.519516252,6.837823133,6.078065007,0.759758126,4.558548755,6.078065007,0.083229552,0.082214707,0.074797615
120,1,6.969181246,1.548706944,9.292241661,10.06659513,1.548706944,3.097413887,14.71271596,6.969181246,3.097413887,10.84094861,6.969181246,4.646120831,0.774353472,5.420474303,1.548706944,3.871767359,4.646120831,1.548706944,5.420474303,4.646120831,0.078689559,0.074361394,0.072595576
121,1,9.895583875,6.089590077,6.089590077,12.94037891,0.76119876,2.283596279,9.134385115,8.373186355,3.805993798,9.134385115,8.373186355,4.567192558,3.044795038,6.850788836,4.567192558,8.373186355,3.044795038,1.522397519,3.805993798,6.850788836,0.085070809,0.077373935,0.076356497
122,1,15.39139787,5.386989253,5.386989253,10.77397851,0.769569893,1.539139787,11.5435484,7.695698933,4.61741936,10.00440861,10.00440861,2.30870968,2.30870968,6.156559146,2.30870968,12.31311829,2.30870968,0.769569893,3.847849466,6.156559146,0.082324518,0.072339446,0.075766143
123,1,15.35845502,4.607536505,4.607536505,13.82260952,0.0,1.535845502,9.982995762,9.215073011,4.607536505,9.215073011,9.215073011,3.839613754,2.303768253,6.911304758,2.303768253,11.51884126,3.839613754,0.767922751,3.071691004,7.679227509,0.084973015,0.071655356,0.075448879
124,1,7.349124063,8.818948876,7.349124063,8.818948876,0.734912406,2.939649625,7.349124063,8.08403647,3.674562032,10.28877369,9.553861282,8.818948876,1.469824813,4.409474438,2.204737219,4.409474438,5.144386844,0.734912406,7.349124063,8.08403647,0.089275035,0.085626862,0.090185697
125,1,12.27083185,4.601561943,0.766926991,12.27083185,1.533853981,5.368488934,14.57161282,6.902342915,3.834634953,9.970050877,7.669269906,2.300780972,3.834634953,4.601561943,1.533853981,4.601561943,4.601561943,0.766926991,3.834634953,9.203123887,0.077032825,0.080439486,0.075600698
126,1,15.55981319,3.889953297,1.555981319,12.44785055,1.555981319,5.445934616,12.44785055,7.001915935,2.333971978,6.223925276,11.66985989,2.333971978,4.667943957,6.223925276,2.333971978,7.001915935,4.667943957,0.777990659,3.889953297,8.557897254,0.077187098,0.075772405,0.069049838
127,1,10.77200279,4.616572625,2.308286313,11.54143156,0.0,3.077715083,10.77200279,6.924858938,1.538857542,6.155430167,10.00257402,2.308286313,6.155430167,6.155430167,3.847143854,7.694287709,7.694287709,2.308286313,3.847143854,6.924858938,0.076839744,0.075809044,0.077922441
128,1,9.329503593,2.332375898,0.0,12.43933812,3.109834531,6.997127695,14.77171402,3.887293164,1.554917265,5.442210429,12.43933812,6.997127695,3.109834531,5.442210429,2.332375898,10.88442086,3.887293164,1.554917265,6.219669062,10.10696223,0.075317267,0.07634291,0.07088119
129,1,12.95607209,3.810609439,7.621218879,12.95607209,3.048487551,2.286365664,12.19395021,11.43182832,1.524243776,7.621218879,10.66970643,4.572731327,5.334853215,5.334853215,3.048487551,4.572731327,3.048487551,2.286365664,8.383340767,3.810609439,0.073845516,0.079825492,0.084207104
130,1,19.09733744,11.75220765,1.469025957,17.62831148,4.40707787,3.672564892,14.69025957,8.81415574,4.40707787,7.345129784,8.079642762,3.672564892,1.469025957,5.876103827,1.469025957,3.672564892,5.141590849,3.672564892,4.40707787,9.548668719,0.091932666,0.08830001,0.085254345
131,1,10.08505413,3.878866972,6.206187155,10.86082752,3.878866972,4.654640366,13.1881477,7.757733943,3.103093577,8.533507338,9.309280732,4.654640366,3.878866972,5.43041376,0.775773394,9.309280732,3.103093577,0.775773394,6.206187155,7.757733943,0.080650946,0.072725562,0.070850098
132,1,6.897955702,4.598637135,6.13151618,11.49659284,4.598637135,4.598637135,13.02947188,4.598637135,2.299318567,8.430834747,8.430834747,3.832197612,3.06575809,8.430834747,0.766439522,7.664395224,6.897955702,0.766439522,7.664395224,7.664395224,0.07822348,0.080482558,0.074854439
133,1,4.63632941,3.863607842,8.499937252,14.6817098,5.409050979,6.181772547,13.90898823,5.409050979,2.318164705,9.272658821,10.81810196,5.409050979,4.63632941,6.954494116,0.0,6.954494116,3.090886274,0.772721568,5.409050979,6.954494116,0.076808648,0.07001174,0.080458044
134,1,6.916268494,3.073897109,3.073897109,6.916268494,0.768474277,5.37931994,5.37931994,3.842371386,0.768474277,3.842371386,5.37931994,3.073897109,3.073897109,5.37931994,3.842371386,6.916268494,3.073897109,3.073897109,4.610845663,3.842371386,0.071669672,0.079503672,0.080352379
135,1,9.854147734,6.064090913,5.306079549,12.88619319,1.516022728,1.516022728,17.43426138,11.37017046,3.032045457,8.338125006,12.88619319,0.758011364,4.548068185,9.09613637,1.516022728,12.12818183,4.548068185,0.758011364,3.032045457,8.338125006,0.080050739,0.080436495,0.081501402
136,1,9.244420605,5.392578687,5.392578687,12.32589414,1.540736768,3.081473535,6.933315454,6.933315454,1.540736768,6.16294707,9.244420605,1.540736768,3.851841919,5.392578687,1.540736768,13.09626252,3.851841919,2.311105151,3.851841919,5.392578687,0.08060016,0.07409005,0.074941405
137,1,7.598321009,1.519664202,5.318824706,1.519664202,0.0,3.039328404,7.598321009,1.519664202,0.759832101,3.799160505,4.558992605,9.117985211,0.759832101,6.078656807,1.519664202,6.078656807,2.279496303,0.0,0.759832101,3.039328404,0.073471995,0.094861088,0.071834817
138,1,5.35637332,2.295588566,9.182354262,6.886765697,3.825980943,3.825980943,14.53872758,3.060784754,0.765196189,3.825980943,6.121569508,8.417158074,1.530392377,5.35637332,0.0,6.886765697,3.825980943,1.530392377,6.121569508,6.121569508,0.079538661,0.079362972,0.075902178
139,1,6.844670584,9.886746399,12.92882221,15.21037908,3.042075815,6.08415163,12.16830326,6.08415163,5.323632676,15.21037908,14.44986012,12.16830326,5.323632676,3.802594769,7.605189538,9.126227445,6.08415163,1.521037908,10.64726535,14.44986012,0.07832949,0.082049291,0.079102265
140,1,1.522804902,3.045609804,0.761402451,9.136829412,0.761402451,3.045609804,6.852622059,5.329817157,0.0,6.852622059,4.568414706,2.284207353,3.045609804,2.284207353,2.284207353,5.329817157,2.284207353,0.761402451,4.568414706,5.329817157,0.083381292,0.075124403,0.080091854
141,1,2.300006175,3.066674901,3.833343626,6.900018526,0.0,3.833343626,3.066674901,6.133349801,2.300006175,8.433355977,3.833343626,6.900018526,3.066674901,3.066674901,0.766668725,6.133349801,6.900018526,0.0,5.366681076,4.600012351,0.079467948,0.073719912,0.080143415
142,1,8.37404784,3.806385382,3.045108305,8.37404784,1.522554153,0.761277076,5.328939534,5.328939534,0.0,6.090216611,10.65787907,6.090216611,1.522554153,5.328939534,0.0,5.328939534,5.328939534,0.761277076,1.522554153,3.806385382,0.082765454,0.077441301,0.078516169
143,1,2.307782459,0.76926082,1.538521639,5.384825737,1.538521639,0.76926082,5.384825737,3.846304098,1.538521639,4.615564918,5.384825737,5.384825737,0.76926082,3.077043278,2.307782459,0.76926082,3.077043278,0.76926082,2.307782459,5.384825737,0.077566423,0.082980443,0.070192314
144,1,7.028852199,3.123934311,10.93377009,17.18163871,1.561967155,5.466885044,10.15278651,8.590819355,3.123934311,12.49573724,13.27672082,11.71475367,5.466885044,6.247868622,3.904917889,10.93377009,11.71475367,3.123934311,10.93377009,9.371802932,0.074320178,0.073938318,0.070757926
145,1,3.049358623,1.524679311,2.287018967,3.811698279,0.762339656,3.811698279,6.861056901,3.049358623,1.524679311,3.049358623,3.049358623,3.049358623,2.287018967,3.049358623,2.287018967,4.574037934,0.762339656,2.287018967,1.524679311,3.811698279,0.083863446,0.076381533,0.077415365
146,1,1.488150667,2.976301335,2.976301335,4.464452002,0.0,0.744075334,5.208527336,8.928904004,1.488150667,2.976301335,5.952602669,4.464452002,2.232226001,2.232226001,3.720376668,0.744075334,2.976301335,1.488150667,5.952602669,4.464452002,0.086420971,0.084102051,0.085401644
147,1,5.26834848,5.26834848,1.505242423,5.26834848,0.752621211,3.010484846,8.278833326,7.526212115,3.763106057,3.763106057,4.515727269,6.020969692,3.010484846,2.257863634,3.763106057,3.010484846,3.010484846,2.257863634,3.763106057,5.26834848,0.080250075,0.082916285,0.084212428
148,1,6.071790739,3.03589537,1.517947685,6.830764581,0.758973842,3.03589537,4.553843054,3.794869212,1.517947685,8.348712266,3.03589537,3.794869212,1.517947685,3.03589537,4.553843054,7.589738424,3.794869212,2.276921527,2.276921527,6.071790739,0.079046374,0.086670281,0.075309502
149,1,3.805597491,2.283358495,0.0,3.044477993,0.761119498,3.805597491,6.088955986,3.805597491,0.0,4.56671699,4.56671699,3.044477993,1.522238997,3.044477993,3.805597491,1.522238997,3.805597491,1.522238997,1.522238997,3.805597491,0.08199401,0.08642453,0.070461961
150,1,4.541777978,1.513925993,0.0,3.784814982,0.756962996,2.270888989,6.812666968,5.298740975,0.756962996,6.055703971,3.784814982,3.027851986,0.756962996,3.784814982,3.784814982,2.270888989,3.027851986,1.513925993,1.513925993,4.541777978,0.079955348,0.085920305,0.077161351
151,1,2.258597899,1.505731932,0.0,3.764329831,0.752865966,2.258597899,6.022927729,4.517195797,0.0,5.270061763,5.270061763,5.270061763,2.258597899,3.764329831,3.764329831,0.752865966,2.258597899,1.505731932,2.258597899,3.011463865,0.081602834,0.08814856,0.07738264
152,1,22.42051102,6.184968558,4.638726418,10.82369498,2.319363209,6.184968558,4.638726418,10.05057391,2.319363209,10.05057391,19.32802674,5.411847488,5.411847488,1.546242139,3.092484279,7.731210697,13.14305818,3.092484279,6.958089627,4.638726418,0.07827115,0.077280845,0.071326935
153,1,5.331745752,3.046711858,5.331745752,8.37845761,2.285033894,3.808389823,1.523355929,3.808389823,0.761677965,5.331745752,4.570067787,5.331745752,1.523355929,2.285033894,2.285033894,3.808389823,3.808389823,2.285033894,2.285033894,9.140135574,0.078668414,0.083806497,0.075847124
154,1,13.0477885,4.605101824,5.372618795,6.907652736,1.535033941,4.605101824,7.675169707,9.210203648,1.535033941,3.837584853,6.907652736,1.535033941,1.535033941,2.302550912,3.070067883,3.070067883,5.372618795,3.070067883,2.302550912,9.977720619,0.076481938,0.079854179,0.076146912
155,1,6.241500039,2.340562515,0.780187505,3.12075002,0.780187505,6.241500039,3.12075002,1.56037501,1.56037501,2.340562515,6.241500039,1.56037501,0.780187505,3.12075002,3.900937525,1.56037501,5.461312534,1.56037501,2.340562515,3.12075002,0.065051614,0.076157629,0.078603252
156,1,6.085200871,4.563900653,6.085200871,11.40975163,0.760650109,2.281950327,9.888451415,3.803250544,4.563900653,7.606501089,10.64910152,11.40975163,3.803250544,3.042600435,3.803250544,8.367151198,3.042600435,3.042600435,3.042600435,5.324550762,0.079796799,0.085842133,0.073710959
157,1,11.13249942,7.421666281,0.0,4.452999769,0.742166628,1.484333256,1.484333256,8.163832909,0.0,2.226499884,7.421666281,0.742166628,1.484333256,2.968666512,4.452999769,5.937333025,1.484333256,1.484333256,2.968666512,4.452999769,0.09227139,0.094246244,0.071315738
158,1,2.329553222,1.553035481,3.106070962,3.882588703,1.553035481,1.553035481,8.541695146,6.212141925,0.776517741,2.329553222,5.435624184,5.435624184,3.106070962,3.882588703,3.106070962,3.882588703,4.659106443,2.329553222,3.882588703,6.212141925,0.078015669,0.073498556,0.071968035
159,1,3.161033673,0.0,1.580516837,3.161033673,1.580516837,3.951292091,4.74155051,3.951292091,0.0,3.951292091,3.161033673,3.161033673,1.580516837,3.161033673,3.161033673,2.370775255,4.74155051,1.580516837,1.580516837,7.112325764,0.06318803,0.076667941,0.06988561
160,1,3.841135648,0.76822713,1.536454259,3.072908518,0.76822713,0.0,7.682271295,3.072908518,1.536454259,0.76822713,3.841135648,3.072908518,3.072908518,2.304681389,3.072908518,1.536454259,6.914044166,3.072908518,1.536454259,5.377589907,0.078273276,0.084107561,0.069392033
161,1,3.915675344,0.783135069,2.349405206,3.132540275,0.783135069,2.349405206,4.698810413,3.132540275,0.783135069,3.132540275,6.26508055,2.349405206,1.566270138,3.132540275,3.132540275,4.698810413,3.132540275,1.566270138,2.349405206,4.698810413,0.067346045,0.080527935,0.068990951
162,1,7.061368964,1.569193103,3.922982758,4.707579309,0.0,4.707579309,4.707579309,4.707579309,0.0,8.630562067,2.353789655,5.492175861,1.569193103,5.492175861,3.922982758,8.630562067,3.922982758,0.784596552,3.138386206,7.845965515,0.071216235,0.076703041,0.067484173
163,1,12.25121364,6.891307674,3.06280341,4.594205116,2.297102558,4.594205116,6.891307674,7.657008526,3.828504263,3.828504263,8.422709379,2.297102558,5.359905968,6.125606821,4.594205116,3.06280341,6.891307674,1.531401705,1.531401705,8.422709379,0.074356573,0.082949419,0.076993155
164,1,5.384197394,0.769171056,0.769171056,5.384197394,0.769171056,3.076684225,3.076684225,4.615026338,0.0,3.845855282,3.845855282,3.076684225,1.538342113,3.845855282,3.076684225,2.307513169,4.615026338,1.538342113,1.538342113,3.845855282,0.079583871,0.085235847,0.066009226
165,1,5.461042505,0.780148929,1.560297859,2.340446788,0.780148929,5.461042505,4.680893576,2.340446788,0.0,3.120595717,7.021340364,3.900744647,1.560297859,3.120595717,3.900744647,3.120595717,3.900744647,2.340446788,1.560297859,2.340446788,0.071512491,0.078254385,0.070084195
166,1,3.038858443,2.279143832,0.759714611,3.038858443,0.759714611,1.519429221,4.558287664,2.279143832,1.519429221,4.558287664,4.558287664,4.558287664,2.279143832,2.279143832,3.038858443,2.279143832,3.798573054,1.519429221,2.279143832,4.558287664,0.073859837,0.087504899,0.078920653
167,1,3.021518153,1.510759077,0.755379538,4.53227723,1.510759077,3.021518153,4.53227723,5.287656768,0.0,1.510759077,5.287656768,7.553795384,0.755379538,2.266138615,2.266138615,3.021518153,3.776897692,3.021518153,2.266138615,5.287656768,0.080579492,0.088532224,0.075508746
168,1,6.081169195,3.800730747,4.560876897,6.081169195,1.520292299,2.280438448,6.081169195,6.081169195,0.0,3.040584598,6.841315345,3.800730747,3.800730747,2.280438448,4.560876897,3.800730747,3.800730747,4.560876897,2.280438448,6.841315345,0.089017075,0.079334126,0.07150265
169,1,14.69198759,5.412837535,5.412837535,6.959362545,2.319787515,2.319787515,10.05241256,10.82567507,3.866312525,8.505887555,11.59893757,8.505887555,6.18610004,5.412837535,5.412837535,12.37220008,6.18610004,3.866312525,3.09305002,14.69198759,0.074223138,0.074488292,0.078026066
170,1,2.278057858,0.759352619,1.518705238,3.796763096,0.759352619,1.518705238,7.593526192,3.796763096,0.759352619,3.796763096,5.315468335,3.796763096,1.518705238,3.037410477,2.278057858,1.518705238,5.315468335,2.278057858,1.518705238,3.037410477,0.082583877,0.08178739,0.076276113
171,1,3.803083779,5.324317291,4.563700535,3.803083779,1.521233512,3.042467023,4.563700535,6.845550802,2.281850267,0.760616756,5.324317291,2.281850267,2.281850267,2.281850267,3.803083779,6.845550802,3.803083779,2.281850267,1.521233512,7.606167558,0.073186438,0.090116375,0.076080431
172,1,3.125564973,0.781391243,2.34417373,3.125564973,0.781391243,3.125564973,3.906956217,3.906956217,0.781391243,3.906956217,5.469738703,2.34417373,1.562782487,2.34417373,3.906956217,2.34417373,3.906956217,1.562782487,2.34417373,5.469738703,0.073111852,0.078473515,0.06702339
173,1,5.981316986,2.990658493,3.738323116,3.738323116,0.0,2.24299387,3.738323116,4.485987739,0.747664623,3.738323116,3.738323116,3.738323116,2.990658493,2.990658493,2.990658493,1.495329246,1.495329246,2.24299387,2.990658493,3.738323116,0.080153749,0.093174297,0.079007331
174,1,5.406745187,3.861960848,8.496313865,7.723921696,1.544784339,3.861960848,6.179137356,5.406745187,1.544784339,5.406745187,8.496313865,6.179137356,3.861960848,3.089568678,6.951529526,7.723921696,5.406745187,3.861960848,4.634353017,7.723921696,0.074765168,0.072338618,0.080504044
175,1,3.80298953,1.521195812,0.760597906,3.80298953,0.760597906,1.521195812,6.084783247,5.324185341,0.0,4.563587436,4.563587436,3.80298953,1.521195812,3.80298953,3.042391624,2.281793718,4.563587436,1.521195812,2.281793718,3.80298953,0.083167074,0.083946251,0.072288769
176,1,8.39815975,4.580814409,0.0,3.817345341,0.0,3.817345341,3.053876273,6.107752545,3.817345341,3.053876273,8.39815975,0.0,0.763469068,3.053876273,5.344283477,3.817345341,4.580814409,2.290407204,0.763469068,8.39815975,0.077899594,0.084407759,0.074223579
177,1,3.876087587,0.775217517,1.550435035,3.876087587,0.775217517,3.10087007,5.426522622,3.10087007,0.0,1.550435035,4.651305104,4.651305104,2.325652552,2.325652552,3.10087007,3.876087587,3.876087587,1.550435035,3.10087007,5.426522622,0.073863692,0.077510239,0.073408552
178,1,3.125459192,0.781364798,1.562729596,3.90682399,0.781364798,5.469553586,3.90682399,4.688188788,0.0,5.469553586,5.469553586,1.562729596,2.344094394,2.344094394,3.125459192,3.125459192,2.344094394,1.562729596,1.562729596,4.688188788,0.067418642,0.077781355,0.073435205
179,1,1.546076796,0.773038398,1.546076796,2.319115194,0.773038398,0.773038398,5.411268785,4.638230387,1.546076796,4.638230387,5.411268785,3.865191989,1.546076796,3.865191989,3.092153592,3.092153592,5.411268785,1.546076796,2.319115194,2.319115194,0.077480003,0.086483185,0.062998414
180,1,4.561141595,3.040761064,2.280570798,6.841712393,0.0,2.280570798,2.280570798,3.040761064,0.0,3.040761064,6.081522127,4.561141595,4.561141595,2.280570798,2.280570798,4.561141595,4.561141595,2.280570798,3.800951329,6.081522127,0.070083748,0.090357525,0.079368462
181,1,3.836455434,0.767291087,1.534582174,4.603746521,0.767291087,1.534582174,4.603746521,2.301873261,0.0,3.069164347,3.836455434,3.836455434,3.069164347,3.069164347,3.836455434,2.301873261,6.138328695,2.301873261,1.534582174,3.836455434,0.075181922,0.083903825,0.073623166
182,1,6.025767932,1.506441983,2.259662975,4.519325949,0.0,1.506441983,4.519325949,6.025767932,0.0,3.012883966,5.272546941,6.778988924,3.766104958,3.012883966,2.259662975,3.012883966,3.012883966,2.259662975,4.519325949,4.519325949,0.070648628,0.094955066,0.081175315
183,1,2.272447026,0.757482342,0.757482342,2.272447026,0.757482342,0.757482342,6.059858736,5.302376394,0.0,6.059858736,2.272447026,4.544894052,3.78741171,2.272447026,3.029929368,0.757482342,4.544894052,1.514964684,3.78741171,4.544894052,0.079668992,0.090911802,0.071936864
184,1,5.326675414,0.760953631,1.521907261,2.282860892,0.760953631,2.282860892,4.565721783,6.087629044,0.760953631,2.282860892,5.326675414,3.043814522,0.760953631,2.282860892,2.282860892,1.521907261,2.282860892,2.282860892,2.282860892,6.087629044,0.078572056,0.083593104,0.07688121
185,1,6.866996831,1.525999296,3.814998239,6.103997183,0.762999648,1.525999296,2.288998944,5.340997535,1.525999296,6.866996831,9.155995774,4.577997887,1.525999296,4.577997887,3.814998239,4.577997887,1.525999296,3.814998239,1.525999296,5.340997535,0.083559685,0.072571545,0.080869121
186,1,6.33053984,2.37395244,9.49580976,11.07844472,0.0,3.9565874,11.07844472,8.70449228,2.37395244,3.9565874,7.9131748,9.49580976,3.16526992,3.16526992,3.9565874,11.07844472,4.74790488,2.37395244,3.9565874,9.49580976,0.067515319,0.067079266,0.074087936
187,1,2.337745586,0.779248529,2.337745586,3.116994114,0.779248529,2.337745586,4.675491171,7.013236757,2.337745586,2.337745586,5.4547397,3.116994114,1.558497057,2.337745586,3.116994114,2.337745586,5.4547397,2.337745586,2.337745586,5.4547397,0.082026672,0.072183542,0.066541257
188,1,6.756460496,4.504306997,3.753589164,5.25502483,0.750717833,1.501435666,3.753589164,6.005742663,0.750717833,2.252153499,3.753589164,1.501435666,2.252153499,2.252153499,4.504306997,4.504306997,3.753589164,3.002871331,2.252153499,6.005742663,0.083557658,0.087786871,0.077937639
189,1,9.949977799,5.357680353,8.419211983,10.71536071,2.296148723,7.653829076,6.888446168,11.48074361,3.06153163,6.123063261,6.123063261,6.123063261,3.826914538,4.592297445,6.888446168,7.653829076,7.653829076,5.357680353,6.123063261,8.419211983,0.080979215,0.081819228,0.071818649
190,1,3.818981783,0.763796357,0.0,3.818981783,0.763796357,2.29138907,6.110370853,3.818981783,0.0,4.58277814,4.58277814,4.58277814,0.763796357,3.055185426,3.055185426,3.055185426,3.818981783,1.527592713,3.818981783,3.818981783,0.083494677,0.090559733,0.062149234
191,1,1.5030846,2.2546269,1.5030846,4.509253799,0.7515423,3.757711499,6.763880699,6.012338399,0.7515423,3.757711499,4.509253799,4.509253799,1.5030846,2.2546269,3.006169199,0.7515423,3.757711499,2.2546269,2.2546269,6.012338399,0.085536757,0.081864613,0.08105633
192,1,6.083313608,3.802071005,4.562485206,4.562485206,0.0,6.083313608,4.562485206,8.364556212,1.520828402,3.802071005,7.60414201,4.562485206,1.520828402,2.281242603,3.041656804,1.520828402,4.562485206,1.520828402,1.520828402,3.041656804,0.074932745,0.087863526,0.076789527
193,1,12.2865154,5.375350488,4.607443276,9.982793764,3.07162885,3.839536063,12.2865154,13.05442261,3.839536063,11.51860819,11.51860819,10.75070098,3.07162885,8.446979339,5.375350488,9.214886551,6.143257701,3.839536063,5.375350488,18.4297731,0.07760871,0.080108639,0.074375438
194,1,6.942623751,5.399818473,10.02823431,8.485429029,3.857013195,3.085610556,16.19945542,9.256831668,2.314207917,4.628415834,10.79963695,12.34244222,4.628415834,4.628415834,14.65665014,8.485429029,6.171221112,4.628415834,6.942623751,14.65665014,0.081056101,0.068448845,0.079092415
195,1,12.94393571,9.136895795,6.852671846,11.42111974,2.284223949,7.614079829,13.70534369,9.898303778,9.136895795,6.091263864,16.75097562,12.94393571,3.045631932,5.329855881,9.898303778,13.70534369,8.375487812,4.568447898,7.614079829,12.18252773,0.080792325,0.079332307,0.078467385
