,Class,RPSSM1,RPSSM2,RPSSM3,RPSSM4,RPSSM5,RPSSM6,RPSSM7,RPSSM8,RPSSM9,RPSSM10,RPSSM11,RPSSM12,RPSSM13,RPSSM14,RPSSM15,RPSSM16,RPSSM17,RPSSM18,RPSSM19,RPSSM20,RPSSM21,RPSSM22,RPSSM23,RPSSM24,RPSSM25,RPSSM26,RPSSM27,RPSSM28,RPSSM29,RPSSM30,RPSSM31,RPSSM32,RPSSM33,RPSSM34,RPSSM35,RPSSM36,RPSSM37,RPSSM38,RPSSM39,RPSSM40,RPSSM41,RPSSM42,RPSSM43,RPSSM44,RPSSM45,RPSSM46,RPSSM47,RPSSM48,RPSSM49,RPSSM50,RPSSM51,RPSSM52,RPSSM53,RPSSM54,RPSSM55,RPSSM56,RPSSM57,RPSSM58,RPSSM59,RPSSM60,RPSSM61,RPSSM62,RPSSM63,RPSSM64,RPSSM65,RPSSM66,RPSSM67,RPSSM68,RPSSM69,RPSSM70,RPSSM71,RPSSM72,RPSSM73,RPSSM74,RPSSM75,RPSSM76,RPSSM77,RPSSM78,RPSSM79,RPSSM80,RPSSM81,RPSSM82,RPSSM83,RPSSM84,RPSSM85,RPSSM86,RPSSM87,RPSSM88,RPSSM89,RPSSM90,RPSSM91,RPSSM92,RPSSM93,RPSSM94,RPSSM95,RPSSM96,RPSSM97,RPSSM98,RPSSM99,RPSSM100,RPSSM101,RPSSM102,RPSSM103,RPSSM104,RPSSM105,RPSSM106,RPSSM107,RPSSM108,RPSSM109,RPSSM110
300,1,5.269087523,4.460195531,4.135707635,3.424581006,4.174581006,4.81874612,4.623370577,3.966480447,6.098696462,5.65735568,5.194832402,4.009776536,3.956703911,2.983472998,3.800977654,3.872051521,3.548184358,4.437849162,5.976955307,4.627793296,4.951350093,3.75698324,3.480446927,2.889897579,3.962988827,4.045701428,3.961592179,4.305167598,5.835893855,4.316340782,3.675977654,3.16783054,3.272579143,2.087833644,2.5358473,2.752017381,3.258379888,3.876163873,4.239292365,4.06424581,4.051675978,3.833100559,3.721368715,2.508845438,3.174581006,3.710273122,4.023743017,3.529329609,3.794692737,4.093575419,4.747051521,4.388190565,4.354205462,2.791433892,3.746896338,3.95965239,4.411700807,4.939168219,4.35257604,4.818125388,5.356378026,4.42178771,4.351955307,2.838687151,3.472765363,3.742163253,3.743715084,4.919692737,4.402932961,4.626396648,4.829608939,4.328910615,4.134776536,3.789571695,4.012569832,4.651148355,4.713687151,4.201117318,5.882681564,4.541899441,5.015828678,5.476955307,5.86103352,4.70018622,4.481843575,5.129733085,5.708100559,5.966480447,5.983240223,6.318435754,5.2858473,5.348463687,4.992318436,3.733705773,3.965083799,5.118559901,5.62150838,4.877094972,5.30726257,5.318435754,5.540603567,4.463580247,4.28841821,1.980366941,3.176010802,3.813155007,4.026111111,4.345802469,6.740246914,6.36404321
301,1,7.13648834,4.778463649,4.530521262,4.753772291,5.318587106,6.438271605,6.38648834,6.329903978,8.01920439,7.796982167,7.466906722,5.686728395,6.010802469,4.789266118,5.853395062,6.128772291,5.63117284,6.263888889,9.337962963,7.171296296,7.32133059,5.796296296,5.793209877,4.824759945,6.132716049,5.954389575,5.845679012,6.87962963,8.87962963,6.509259259,5.877229081,5.53223594,5.722565158,4.088477366,4.747256516,4.262688615,4.798696845,6.176268861,6.713305898,6.058984911,6.051783265,5.867283951,5.75308642,4.882373114,5.765432099,5.818587106,5.388888889,5.614197531,5.780864198,5.836419753,6.310699588,5.827846365,6.123113855,4.948559671,6.067558299,5.885459534,5.816529492,5.893689986,6.043895748,6.978052126,7.232853224,6.203703704,5.817901235,4.592249657,5.166666667,5.419410151,4.280864198,5.478395062,5.62037037,6.953703704,7.102194787,6.364197531,6.87962963,6.120027435,5.293209877,6.050068587,5.953703704,6.561728395,8.345679012,7.358024691,6.684499314,8.259259259,8.922839506,7.628257888,6.947530864,7.237311385,6.990740741,8.49382716,8.586419753,9.055555556,6.225651578,9.074074074,9.219135802,6.609739369,6.87345679,8.268175583,8.299382716,7.203703704,7.888888889,8.061728395,7.518226585,6.835514575,6.908834027,3.604269945,5.297330458,5.423375636,5.884889946,6.293277811,9.888756692,9.483045806
302,1,8.370604782,5.199894515,4.6592827,4.982419128,5.955696203,6.576652602,6.886075949,6.094936709,8.162447257,7.888185654,7.562060478,6.050632911,6.042721519,4.735759494,6.05221519,5.972046414,5.754746835,6.02056962,8.488924051,6.571202532,7.040963432,5.012658228,4.761075949,4.408755274,6.169303797,5.851793249,5.776898734,5.754746835,8.178797468,5.963607595,5.76652602,5.550105485,5.790084388,4.007032349,4.691983122,4.267932489,5.099156118,5.5907173,6.556962025,6.156118143,6.342651196,5.598101266,5.69778481,4.594409283,5.438291139,5.199894515,5.662974684,5.381329114,5.678797468,5.761075949,6.284810127,6.007911392,6.359704641,5.085091421,6.116033755,5.597749648,6.208860759,6.069620253,6.554852321,6.97257384,7.727144866,6.264240506,6.405063291,4.588607595,5.189873418,4.896624473,4.563291139,5.683544304,6.044303797,6.506329114,7.256680731,5.723101266,5.737341772,5.402953587,5.424050633,5.240506329,5.791139241,5.829113924,8.107594937,6.892405063,6.828410689,8.014240506,9.389240506,7.459915612,6.702531646,6.664556962,6.924050633,7.924050633,8.455696203,9.025316456,6.841068917,9.216772152,9.034810127,6.481012658,6.424050633,7.715189873,8.360759494,6.607594937,8.063291139,8.037974684,7.569166667,6.79234375,6.47984375,3.637152778,5.308398438,5.286788194,5.90609375,5.824375,9.71734375,9.43359375
303,1,5.309431525,3.474079457,3.733042636,3.380813953,3.650436047,4.255167959,3.669815891,4.923449612,5.918604651,5.348837209,4.762193152,3.648255814,3.77252907,2.770591085,3.313953488,3.664324935,3.074127907,4.441133721,5.371366279,4.699854651,4.948239664,3.992732558,3.997819767,3.062257752,3.584302326,3.849402455,3.460755814,4.525436047,5.708575581,4.699854651,3.573643411,3.327115633,3.729489664,1.914405685,2.028666021,2.201550388,2.458898579,4.223191214,4.249354005,4.01873385,4.10497416,3.598110465,3.761627907,2.188953488,2.65625,2.794896641,3.012354651,4.444767442,3.770348837,3.86627907,4.146640827,3.823239664,4.346737726,2.625645995,2.989906331,3.127260982,3.559673773,4.818152455,4.043927649,4.662144703,4.314518734,3.664244186,3.909156977,2.447916667,2.908430233,3.062580749,3.04505814,4.711482558,3.88880814,4.775436047,5.313307494,4.313226744,4.783430233,4.216085271,4.176598837,4.739664083,4.711482558,5.165697674,6.348837209,5.38372093,3.992571059,5.458575581,6.181686047,4.513565891,4.179505814,4.796834625,5.153343023,6.11627907,5.665697674,6.811046512,5.388888889,5.618459302,6.614825581,4.221899225,4.348110465,5.330749354,5.115552326,5.834302326,5.639534884,5.872093023,5.164496716,3.93467874,4.431404324,1.963209225,3.08209429,3.246550169,3.49889739,5.527882656,6.924655017,7.134083999
304,1,5.654810298,3.28328252,3.27972561,3.590108401,3.826727642,4.228319783,3.962144309,4.566056911,6.147357724,5.913617886,4.703590786,3.243140244,3.608993902,2.738143631,3.657012195,3.820121951,3.351371951,3.981707317,5.579268293,5.082317073,5.096883469,3.929115854,4.22027439,3.200542005,4.106707317,4.058943089,3.776676829,4.323170732,5.661585366,4.960365854,3.524051491,3.083418022,3.742462737,1.958672087,2.54149729,2.551490515,2.674881436,4.144647696,4.240176152,4.433265583,4.272950542,3.492378049,3.820121951,2.500592818,3.112042683,3.176067073,3.245426829,4.176067073,3.935213415,4.313262195,4.01795393,3.849339431,4.479928862,2.856368564,3.413109756,3.536585366,3.825965447,4.921747967,4.005081301,5.328252033,4.491192412,3.933689024,4.28429878,2.557249322,2.995426829,3.31402439,3.205030488,4.50304878,3.768292683,5.289634146,5.018631436,4.256859756,4.822408537,4.224932249,4.49847561,4.707317073,4.311737805,4.539634146,6.582317073,5.740853659,4.210704607,5.308689024,6.145579268,4.262533875,4.288109756,4.80995935,5.122713415,5.969512195,5.487804878,7.207317073,5.746273713,6.183689024,7.21570122,4.692411924,4.961890244,5.632113821,5.448932927,6.417682927,5.381097561,6.49695122,5.330664218,3.878236915,4.597024793,1.929705132,3.322442608,3.517330885,3.600220386,4.9584573,6.551919192,7.579283747
305,1,5.766369048,4.186011905,3.836309524,3.631448413,4.174107143,5.17906746,4.925967262,4.604166667,6.181547619,6.236607143,5.466641865,4.9921875,4.989955357,4.081225198,4.896205357,5.018229167,4.921875,5.106026786,7.427455357,5.936383929,5.55890377,5.043526786,4.5703125,3.795510913,5.036830357,4.827752976,5.022321429,5.083705357,6.878348214,5.231026786,4.486607143,4.623015873,4.687003968,3.180059524,3.655753968,3.251488095,4.004340278,4.902777778,5.149801587,4.779265873,4.598710317,4.787946429,4.696428571,3.612103175,4.254464286,4.318452381,4.364955357,4.495535714,4.71875,4.834821429,4.72718254,4.866071429,4.90922619,3.863095238,4.59672619,4.53968254,4.649181548,5.016369048,5.290178571,5.74702381,5.557043651,5.069196429,4.973214286,3.632936508,4.004464286,4.191964286,3.485491071,5.013392857,5.111607143,5.683035714,5.558531746,5.303571429,5.464285714,4.814484127,4.549107143,4.696428571,4.833705357,5.290178571,6.977678571,5.830357143,5.263888889,6.825892857,7.232142857,6.263888889,5.674107143,5.645833333,5.610491071,6.575892857,6.674107143,7.839285714,5.564484127,7.553571429,7.446428571,5.284722222,5.169642857,6.407738095,6.503348214,6.334821429,6.513392857,6.517857143,5.681972834,5.800610854,5.797478268,3.16876811,4.225624559,4.329930996,4.840081447,5.584618999,8.334873522,8.577179106
306,1,5.186351706,4.095909886,3.913495188,3.760279965,3.97287839,4.790463692,4.827209099,4.793088364,6.143482065,5.932195976,5.204833771,4.263779528,4.692913386,3.662401575,3.977362205,4.327755906,4.359251969,4.969488189,6.508858268,5.426181102,5.29276028,4.651574803,4.986220472,4.144028871,4.682086614,4.742454068,4.772637795,5.654527559,6.556102362,5.142716535,4.133420822,3.845691164,4.445428696,2.829833771,3.592738408,3.4111986,4.073053368,4.775153106,4.849956255,4.71216098,4.285214348,4.298228346,4.31988189,3.241469816,3.952755906,4.177165354,4.570866142,4.196850394,4.220472441,4.822834646,4.920822397,4.461614173,4.611220472,3.449256343,4.456692913,4.221347332,4.984251969,4.74015748,4.633858268,5.640419948,5.744860018,4.781496063,4.988188976,3.56988189,4.107283465,3.993766404,3.833661417,5.093503937,4.790354331,5.896653543,5.230096238,5.268700787,5.717519685,4.868766404,4.665354331,5.166666667,5.484251969,5.326771654,6.614173228,5.838582677,4.827209099,5.697834646,6.493110236,5.242782152,5.149606299,5.847769029,5.850393701,6.338582677,5.413385827,7.362204724,5.4111986,6.729330709,7.119094488,5.007874016,5.181102362,5.665354331,6.326771654,5.586614173,5.755905512,6.059055118,5.346130371,4.868591309,5.46043396,2.778537326,3.864990234,4.228997125,4.78515625,5.534606934,7.136474609,7.475585938
307,1,6.094276094,4.546015713,3.809483726,4.122334456,4.674382716,5.179012346,5.022025814,4.28338945,7.187429854,6.498877666,5.823232323,5.393939394,5.222222222,4.349607183,5.324494949,5.354096521,5.092171717,5.277777778,8.484848485,5.767676768,5.472643098,5.079545455,4.440656566,4.06130752,5.176767677,4.979938272,4.96969697,5.243686869,7.89520202,4.662878788,4.375982043,4.930415264,4.921156004,3.480359147,3.809624018,3.375420875,4.174102132,4.844556678,5.785634119,5.07687991,4.980218855,5.213383838,5.082070707,3.903900112,4.873737374,4.447109989,4.666666667,4.675505051,4.963383838,4.806818182,4.878226712,5.216049383,5.417227834,4.187991021,4.968995511,4.601571268,5.171857464,5.429854097,5.28338945,5.884399551,5.616161616,5.396464646,5.176767677,3.725028058,4.410353535,4.31369248,3.796717172,5.146464646,4.833333333,5.651515152,4.856902357,5.0,5.189393939,5.05667789,4.796717172,4.877665544,5.041666667,4.848484848,7.398989899,5.404040404,5.754208754,7.247474747,7.851010101,6.539842873,6.14520202,5.906285073,6.006313131,6.813131313,7.464646465,8.005050505,5.505050505,7.803030303,7.633838384,5.182940516,5.236111111,6.014029181,6.324494949,6.055555556,5.95959596,6.328282828,6.219233333,6.364475,5.7509,3.412266667,4.7816,4.574344444,5.160475,5.5859,9.3491,8.7104
308,1,6.56401766,4.220842531,4.207597498,4.202354673,4.922001472,5.505150846,4.837288447,5.232155997,7.114054452,6.657100809,6.217899191,4.559602649,5.041390728,3.803256071,4.923013245,5.115618102,4.42218543,5.735927152,6.414735099,5.980960265,6.247700515,5.067880795,5.261589404,3.996412804,4.999172185,5.124448124,4.839403974,6.050496689,6.527317881,5.792218543,4.471302428,4.423565121,4.879415011,2.696100074,3.292494481,3.328550405,3.668046358,5.405077263,4.631346578,4.876379691,5.147259014,4.745033113,4.943708609,3.272350993,4.004139073,4.073675497,4.069536424,5.427980132,4.312086093,5.093543046,5.534952171,5.165286976,5.883830022,3.488226637,4.230684327,4.141280353,4.698951435,6.183222958,4.37196468,5.79580574,5.637877116,4.753311258,5.062913907,3.355684327,3.838576159,4.000275938,3.882450331,5.257450331,4.512417219,5.807119205,6.867181751,5.620033113,5.977649007,5.116997792,5.678807947,5.875275938,5.691225166,5.937086093,6.880794702,6.569536424,5.148638705,6.418046358,7.04718543,5.259381898,5.026490066,5.900662252,5.856788079,7.377483444,6.056291391,7.420529801,6.573583517,7.285596026,8.325331126,5.218543046,5.496688742,6.616997792,6.446192053,6.943708609,5.900662252,7.417218543,6.498441828,5.236149584,5.900623269,2.693982764,4.131568127,4.400873346,4.760636686,6.867555402,7.787352839,8.729224377
309,1,6.112268519,4.473813657,3.940827546,3.961226852,4.531539352,5.337384259,5.330150463,4.799768519,6.459490741,6.275462963,5.937789352,5.305989583,5.01171875,4.343460648,5.247395833,5.3828125,5.049479167,5.356770833,7.6484375,5.8515625,5.690827546,5.0859375,4.794270833,4.178096065,5.305989583,5.215711806,4.873697917,5.259114583,7.217447917,5.337239583,4.585648148,4.759693287,4.88990162,3.293402778,3.872974537,3.602430556,4.211516204,4.797453704,5.46412037,4.804398148,4.828414352,4.92578125,4.865885417,3.607349537,4.627604167,4.596354167,4.877604167,4.4921875,4.7890625,4.5546875,5.019675926,5.376012731,5.396846065,3.963541667,4.78443287,4.659143519,5.197627315,5.328703704,5.203703704,5.498842593,6.151331019,5.53515625,5.19140625,3.482349537,4.333333333,4.144965278,3.809895833,5.2734375,5.263020833,5.143229167,5.766782407,4.87890625,5.233072917,4.630787037,5.2265625,5.090277778,5.1171875,4.671875,7.234375,6.369791667,5.502893519,6.764322917,7.430989583,5.998842593,5.830729167,5.795138889,6.080729167,7.213541667,7.192708333,7.453125,5.167824074,7.78515625,7.87890625,5.431134259,5.330729167,6.154513889,6.690104167,6.291666667,6.479166667,6.15625,5.857228894,6.084759273,5.811138272,3.145687935,4.376926347,4.598127089,4.97390796,5.647146349,8.091614412,7.771920502
310,1,6.97492284,4.172453704,4.127025463,4.101080247,5.181423611,5.366512346,5.130787037,5.450231481,7.040509259,7.247685185,5.826099537,3.934895833,4.366319444,3.25626929,4.390625,4.380111883,4.065104167,4.302951389,6.334201389,6.046006944,6.32494213,4.344618056,4.569444444,3.44376929,4.895833333,4.644000772,4.792534722,4.802951389,6.532118056,6.046006944,4.444830247,3.608410494,4.241222994,2.74382716,3.446084105,3.432098765,3.861882716,4.552854938,5.397762346,5.19058642,4.746238426,3.9765625,4.289930556,3.483121142,4.145833333,4.344232253,4.490451389,5.032118056,4.938368056,5.5078125,5.34529321,4.606095679,5.205343364,3.734567901,4.476176698,4.436728395,4.951003086,5.788966049,5.173225309,6.116512346,5.744502315,4.5234375,4.958333333,3.532310957,4.029513889,4.275366512,4.016493056,5.026909722,5.089409722,6.0234375,6.706018519,5.239583333,5.6640625,4.59683642,5.052951389,5.21720679,5.243055556,4.729166667,7.333333333,6.21875,5.329861111,5.895833333,7.025173611,5.910493827,5.525173611,6.36882716,6.440972222,7.309027778,7.34375,8.166666667,6.415509259,6.826388889,7.198784722,5.343364198,5.5390625,6.276234568,6.854166667,6.315972222,7.15625,7.25,6.546735368,4.528608799,5.349155767,2.515048223,3.943709869,4.194974237,4.56508918,5.678192628,7.620642093,8.859262782
311,1,5.699872286,3.823435504,3.880188378,3.684546616,4.106002554,4.210408685,4.028176884,4.286079183,6.140485313,5.663473819,5.039272031,4.297413793,4.334051724,3.093550447,3.808908046,3.966794381,3.694683908,3.985632184,5.755747126,4.971264368,5.112308429,4.390086207,4.382183908,3.289192209,3.895833333,3.945961047,3.893678161,4.470545977,5.766522989,4.858477011,3.908684547,3.490102171,3.910839719,2.37164751,2.756385696,2.502234994,2.94484355,4.364623244,4.537037037,4.552362708,4.653975096,3.944683908,4.146551724,2.602889527,3.032327586,2.894715837,3.140804598,4.147270115,3.825431034,4.09841954,4.375798212,3.954661558,4.388809068,3.012452107,3.342592593,3.117496807,3.595226692,4.649106003,3.972860792,5.02458493,4.864703065,3.898706897,4.047413793,2.765724777,3.082614943,3.070961047,3.109195402,4.331178161,3.85704023,4.94612069,5.440613027,4.520114943,4.841235632,4.159642401,4.385057471,4.176564496,4.236350575,4.603448276,5.896551724,5.448275862,4.228927203,5.764367816,6.507902299,4.886653895,4.494252874,4.802043423,4.957614943,6.318965517,5.876436782,6.617816092,5.294061303,6.129310345,7.154454023,4.871328225,4.847701149,5.589399745,5.362787356,6.502873563,6.048850575,6.583333333,5.460948753,4.351428571,4.741681633,2.256377324,3.600440816,3.413892063,3.900620408,5.121110204,7.276734694,7.631477551
312,1,7.293103448,5.155970626,4.302043423,4.32247765,4.926564496,5.571519796,5.806832695,5.512771392,6.953384419,6.905491699,6.79390166,5.379310345,5.021551724,4.447158365,5.665229885,5.4401341,5.498563218,5.892241379,8.058908046,6.737068966,6.279533844,4.893678161,4.21408046,4.216315453,5.762931034,5.35105364,5.326149425,5.475574713,7.400862069,5.567528736,5.237547893,4.848180077,5.053639847,3.793103448,4.310344828,3.799489144,4.62164751,5.218390805,6.011494253,5.591954023,5.378671775,5.099137931,4.974137931,4.313537676,5.08908046,4.955938697,5.431034483,4.804597701,5.408045977,5.040229885,5.494891443,5.399265645,5.648786718,4.459131545,5.41890166,5.190932312,5.66890166,5.43614304,5.769476373,6.231162197,6.724457216,5.584770115,5.497126437,4.211047254,4.827586207,4.721264368,4.278735632,5.031609195,5.318965517,6.186781609,6.800127714,5.702586207,5.75862069,4.926564496,5.040229885,5.044061303,5.416666667,5.511494253,7.568965517,6.494252874,5.660280971,7.340517241,8.045977011,6.733077905,5.977011494,6.030651341,6.462643678,7.218390805,7.83908046,8.189655172,6.121966794,8.375,8.195402299,5.987867178,5.850574713,7.19348659,7.525862069,6.511494253,6.787356322,7.034482759,6.903351699,6.327995868,5.978305785,3.208448118,4.74535124,4.69760101,5.43633781,5.83044938,8.678589876,8.546358471
313,1,6.625661376,4.306712963,4.178736772,4.552248677,4.727843915,5.55026455,5.494708995,5.332010582,6.955026455,6.812169312,6.459490741,5.005952381,5.431547619,4.208167989,5.126488095,5.274305556,5.135416667,5.438988095,7.724702381,5.927083333,6.25462963,4.674107143,4.938988095,4.356481481,5.541666667,5.636904762,5.419642857,5.529761905,7.630952381,5.625,4.895502646,4.587136243,5.044477513,3.798280423,4.268187831,3.740740741,4.650132275,5.195767196,5.981481481,5.302910053,5.131117725,4.967261905,5.196428571,4.300429894,4.828869048,4.606646825,5.078869048,5.025297619,5.46577381,4.852678571,5.262566138,4.887400794,5.354662698,4.515873016,5.318452381,4.82473545,5.498015873,5.478174603,6.049603175,6.041666667,6.28042328,5.379464286,5.436011905,4.167989418,4.610119048,4.418650794,4.119047619,4.94047619,5.791666667,5.916666667,6.308201058,5.52827381,5.995535714,5.59457672,5.080357143,4.80952381,5.422619048,5.702380952,7.702380952,6.023809524,5.784391534,6.921130952,8.001488095,6.761243386,5.943452381,5.69047619,6.041666667,7.30952381,7.404761905,7.488095238,5.583994709,7.796130952,8.186011905,5.763227513,5.800595238,6.617063492,7.113095238,5.982142857,6.553571429,7.160714286,6.492795079,5.884567474,6.014394464,3.433202614,4.618200692,4.4901807,5.093979239,5.550726644,8.611211073,7.843598616
314,1,5.855762595,3.875431332,3.67305038,3.747412008,4.489302968,4.501380262,4.453071084,4.784334023,6.593857833,6.252242926,5.363008972,3.916149068,4.029503106,2.972739821,4.071428571,4.269151139,3.777950311,4.388198758,5.875776398,4.922360248,5.514406487,4.266304348,4.329968944,3.089975845,4.483695652,4.342908903,4.098602484,4.800465839,5.924689441,5.033385093,3.974120083,3.391649413,3.735852312,1.869220152,2.746721877,2.842650104,3.173222912,4.193926846,4.661835749,4.649413389,4.903122843,3.842391304,3.991459627,2.851363009,3.730590062,3.94384058,3.946428571,4.565993789,4.63431677,5.162267081,4.816425121,4.243271222,4.809006211,3.070393375,3.597308489,3.862318841,4.34057971,5.073498965,4.324016563,5.444099379,5.365079365,4.209627329,4.406832298,2.910628019,3.624223602,3.904761905,3.863354037,4.47826087,4.316770186,5.593167702,5.808143547,4.332298137,4.610248447,4.12284334,4.773291925,4.754658385,4.627329193,4.704968944,6.909937888,5.785714286,4.636300897,5.847826087,6.545031056,5.021394065,5.093167702,5.704968944,6.136645963,6.928571429,6.723602484,7.630434783,5.793650794,6.360248447,7.125776398,4.92615597,5.307453416,6.367494824,6.189440994,6.729813665,6.555900621,7.51242236,5.830788836,4.221622085,4.660770081,1.931603414,3.876476528,3.875019052,4.129362902,5.555860387,7.739368999,8.039513794
315,1,5.617724868,4.554012346,4.193893298,3.872574956,4.293761023,5.098324515,4.855599647,4.402557319,6.750440917,6.220017637,5.372795414,4.926587302,5.040674603,4.071208113,4.45734127,5.118386243,4.557539683,4.85515873,6.847222222,5.660714286,5.427028219,4.66468254,4.780753968,4.153218695,4.889880952,5.282407407,5.01984127,5.136904762,6.648809524,5.486111111,4.388888889,4.270502646,4.649801587,3.209876543,3.712632275,3.655202822,3.990079365,4.486772487,4.847883598,4.761904762,4.77127425,4.614087302,4.571428571,3.441909171,4.188492063,4.370039683,4.215277778,4.302579365,4.290674603,4.616071429,5.351410935,4.852513228,4.799272487,3.757936508,4.752314815,4.544532628,4.738756614,5.003968254,5.171957672,5.649470899,5.555665785,4.838293651,4.638888889,3.355930335,3.968253968,4.063161376,3.459325397,4.699404762,4.723214286,5.072420635,5.677689594,4.882936508,5.280753968,4.505731922,4.453373016,4.924603175,4.458333333,5.051587302,6.555555556,5.472222222,5.17372134,6.204365079,6.709325397,6.017636684,5.925595238,6.367724868,5.740079365,6.325396825,6.607142857,7.825396825,5.64329806,7.061507937,7.205357143,5.431657848,5.258928571,6.228835979,6.10515873,6.099206349,6.484126984,6.456349206,6.018241814,5.471758944,5.680513361,3.194521945,4.322245644,4.547419762,4.653140306,5.428358857,8.026288053,8.358360717
316,1,7.635294118,5.743464052,5.14003268,4.849673203,5.530228758,6.696078431,6.056699346,5.271895425,7.662091503,7.152287582,7.556535948,6.811764706,7.127941176,5.519281046,6.360294118,6.65,5.936764706,6.332352941,8.744117647,6.614705882,7.427614379,6.351470588,6.223529412,5.458986928,6.435294118,6.493627451,5.976470588,6.407352941,8.442647059,5.872058824,5.839869281,5.701633987,5.935457516,4.456862745,4.504084967,4.211764706,5.089379085,6.204575163,6.500653595,6.163398693,5.753594771,6.091176471,5.969117647,4.551633987,5.263235294,5.480392157,5.404411765,5.188235294,5.258823529,5.8,6.096732026,6.188562092,6.561601307,5.220915033,6.35375817,5.949673203,6.291993464,6.45620915,6.481699346,7.097385621,6.779575163,6.398529412,6.3,4.744281046,5.247058824,5.504411765,4.441176471,6.057352941,5.845588235,6.692647059,7.124183007,6.385294118,6.554411765,6.206535948,5.966176471,5.903921569,6.063235294,6.152941176,8.217647059,6.970588235,6.508496732,8.038235294,9.101470588,7.728104575,6.807352941,6.919607843,6.945588235,8.376470588,8.205882353,9.5,6.277124183,8.879411765,8.801470588,6.351633987,6.507352941,7.711764706,7.763235294,7.294117647,8.252941176,8.029411765,7.507797007,7.50246755,7.27220795,3.941049216,5.244355057,5.559716964,6.101710384,6.045024337,9.573823688,9.367225527
317,1,6.547116737,4.04676512,3.77883263,4.029887482,4.662007736,4.82559775,4.277250352,4.847398031,7.029887482,6.315752461,5.225035162,4.061708861,4.077531646,3.424753868,4.184335443,4.39416315,3.71835443,4.629746835,6.490506329,5.560126582,5.332630098,4.360759494,4.28164557,3.372011252,4.159018987,4.375175809,3.977848101,4.797468354,6.139240506,5.278481013,4.253164557,3.852320675,4.254219409,2.216947961,2.575158228,2.578059072,2.808544304,4.601265823,4.614978903,4.565400844,4.992176512,4.16693038,4.356803797,2.854342475,3.251582278,2.999912096,3.503955696,4.815664557,4.401107595,4.948575949,4.884317862,4.50281294,5.109353024,3.143459916,3.535777075,3.379395218,3.948488045,5.345639944,4.300281294,5.444796062,5.24375879,4.217563291,4.445411392,3.075334037,3.373417722,3.29052391,3.494462025,5.013449367,4.196993671,5.659018987,6.507735584,5.041139241,5.139240506,4.235935302,4.644778481,4.492264416,4.549050633,5.253164557,6.458860759,5.930379747,5.404360056,6.14556962,7.056962025,5.204289733,5.119462025,5.190576653,5.862341772,7.373417722,6.857594937,7.594936709,6.581575246,7.028481013,7.689873418,5.010196906,5.100474684,6.023909986,6.049050633,7.056962025,5.686708861,6.867088608,6.0258956,4.343143072,4.673371307,2.383212689,3.628891262,3.640740301,3.851805704,5.795973261,7.890827103,8.286064634
318,1,6.17,4.466527778,3.711527778,4.021111111,4.563611111,5.232777778,5.153611111,4.361111111,6.822777778,6.236111111,5.951527778,4.5975,4.86,3.897638889,4.89875,4.803194444,4.76375,4.85375,7.53375,5.61875,6.089444444,4.66625,4.58125,3.897222222,5.125,4.776111111,4.69,5.235,7.37,4.86,4.462777778,4.477638889,4.762638889,3.428333333,3.803055556,3.593333333,4.113055556,4.810555556,5.612222222,4.925555556,5.001944444,4.77875,4.44875,3.856388889,4.4875,4.553611111,4.615,4.3375,5.0175,4.7075,5.271111111,4.84875,4.87875,3.974444444,4.8225,4.589444444,4.885833333,5.283333333,5.215,5.788333333,5.960277778,4.98625,4.76125,3.684722222,4.2475,4.158611111,3.6125,4.7425,5.1775,5.1825,5.211111111,5.06875,5.19375,4.912222222,4.8975,4.962777778,4.9825,4.02,7.145,5.585,4.994444444,6.40875,7.21375,6.388888889,5.6475,5.959444444,5.8975,6.63,7.445,6.865,4.994444444,7.14375,6.83875,5.202222222,5.3325,6.269444444,6.4075,5.37,6.405,5.915,6.148525744,5.502156651,5.588765807,3.098519753,4.379031468,4.266989075,4.731349868,4.692677189,8.568767768,7.428683462
319,1,7.388219545,5.59270415,4.856258367,4.644578313,5.235274431,6.348058902,6.134370817,6.224230254,7.716198126,8.24832664,8.213186078,6.731927711,6.911144578,5.421352075,6.921686747,6.760040161,6.100903614,7.515060241,9.75,7.90060241,7.40645917,6.260542169,5.993975904,5.498159304,7.115963855,6.905120482,6.469879518,7.188253012,8.790662651,7.121987952,6.00334672,6.154953146,6.302041499,4.423025435,5.31961178,4.730254351,5.449631861,6.258366801,6.702141901,6.262382865,6.420013387,6.581325301,6.311746988,5.122155288,6.25,6.207831325,6.212349398,5.701807229,5.780120482,5.707831325,6.315261044,6.456827309,6.531626506,5.50334672,6.719879518,6.398259705,6.58684739,6.409638554,6.102409639,7.012048193,7.068105756,6.983433735,6.587349398,4.890729585,5.510542169,5.649096386,4.662650602,6.034638554,5.769578313,6.643072289,7.210174029,7.123493976,7.730421687,6.50669344,6.394578313,5.979919679,6.480421687,6.28313253,8.469879518,8.222891566,6.778447122,8.960843373,9.640060241,7.870147256,7.448795181,7.28313253,7.27560241,8.421686747,8.210843373,8.927710843,6.328647925,10.45481928,10.17018072,7.038821954,7.430722892,8.953815261,8.600903614,7.530120482,7.801204819,8.734939759,7.796847443,7.911670918,7.5080428,4.105568153,6.35639881,6.056736584,6.668757086,7.157596372,10.46201814,10.1274093
