,Class,AAC1,AAC2,AAC3,AAC4,AAC5,AAC6,AAC7,AAC8,AAC9,AAC10,AAC11,AAC12,AAC13,AAC14,AAC15,AAC16,AAC17,AAC18,AAC19,AAC20
115,1,0.138157895,0.0,0.118421053,0.105263158,0.032894737,0.059210526,0.032894737,0.092105263,0.026315789,0.078947368,0.032894737,0.006578947,0.006578947,0.032894737,0.046052632,0.092105263,0.006578947,0.039473684,0.006578947,0.046052632
116,1,0.118421053,0.026315789,0.138157895,0.072368421,0.052631579,0.065789474,0.032894737,0.065789474,0.019736842,0.046052632,0.026315789,0.032894737,0.019736842,0.006578947,0.046052632,0.078947368,0.039473684,0.078947368,0.006578947,0.026315789
117,1,0.130434783,0.0,0.093167702,0.099378882,0.055900621,0.086956522,0.037267081,0.068322981,0.01863354,0.055900621,0.01863354,0.043478261,0.01863354,0.01242236,0.055900621,0.074534161,0.01863354,0.068322981,0.01863354,0.02484472
118,1,0.069444444,0.048611111,0.083333333,0.138888889,0.041666667,0.069444444,0.013888889,0.048611111,0.027777778,0.069444444,0.027777778,0.055555556,0.013888889,0.034722222,0.020833333,0.083333333,0.020833333,0.0625,0.020833333,0.048611111
119,1,0.077319588,0.020618557,0.092783505,0.108247423,0.041237113,0.118556701,0.036082474,0.113402062,0.015463918,0.082474227,0.020618557,0.030927835,0.010309278,0.010309278,0.056701031,0.046391753,0.041237113,0.041237113,0.005154639,0.030927835
120,1,0.064748201,0.014388489,0.09352518,0.136690647,0.050359712,0.064748201,0.028776978,0.100719424,0.043165468,0.064748201,0.007194245,0.086330935,0.014388489,0.028776978,0.014388489,0.035971223,0.043165468,0.043165468,0.014388489,0.050359712
121,1,0.082802548,0.006369427,0.108280255,0.076433121,0.057324841,0.070063694,0.031847134,0.076433121,0.038216561,0.070063694,0.025477707,0.050955414,0.038216561,0.01910828,0.050955414,0.070063694,0.025477707,0.057324841,0.012738854,0.031847134
122,1,0.126582278,0.006329114,0.088607595,0.094936709,0.050632911,0.063291139,0.037974684,0.082278481,0.018987342,0.082278481,0.018987342,0.044303797,0.018987342,0.012658228,0.044303797,0.101265823,0.018987342,0.050632911,0.006329114,0.03164557
123,1,0.12345679,0.0,0.111111111,0.080246914,0.055555556,0.074074074,0.037037037,0.074074074,0.030864198,0.074074074,0.018518519,0.037037037,0.018518519,0.012345679,0.037037037,0.092592593,0.030864198,0.061728395,0.00617284,0.024691358
124,1,0.0625,0.00625,0.075,0.0625,0.0375,0.06875,0.03125,0.0875,0.075,0.08125,0.0125,0.0625,0.01875,0.025,0.075,0.0375,0.04375,0.06875,0.00625,0.0625
125,1,0.106666667,0.013333333,0.106666667,0.126666667,0.04,0.06,0.033333333,0.086666667,0.02,0.066666667,0.033333333,0.006666667,0.013333333,0.046666667,0.04,0.04,0.04,0.08,0.006666667,0.033333333
126,1,0.129032258,0.012903226,0.103225806,0.103225806,0.051612903,0.058064516,0.019354839,0.051612903,0.019354839,0.096774194,0.038709677,0.012903226,0.019354839,0.04516129,0.032258065,0.058064516,0.038709677,0.070967742,0.006451613,0.032258065
127,1,0.093959732,0.0,0.100671141,0.093959732,0.053691275,0.060402685,0.013422819,0.053691275,0.020134228,0.087248322,0.053691275,0.020134228,0.033557047,0.026845638,0.040268456,0.067114094,0.067114094,0.060402685,0.020134228,0.033557047
128,1,0.075949367,0.025316456,0.101265823,0.120253165,0.044303797,0.03164557,0.012658228,0.044303797,0.056962025,0.101265823,0.025316456,0.0,0.018987342,0.056962025,0.018987342,0.088607595,0.03164557,0.082278481,0.012658228,0.050632911
129,1,0.102409639,0.024096386,0.102409639,0.096385542,0.042168675,0.090361446,0.012048193,0.060240964,0.036144578,0.084337349,0.042168675,0.060240964,0.024096386,0.018072289,0.030120482,0.036144578,0.024096386,0.030120482,0.018072289,0.06626506
130,1,0.136125654,0.031413613,0.12565445,0.104712042,0.041884817,0.062827225,0.031413613,0.052356021,0.02617801,0.057591623,0.010471204,0.010471204,0.010471204,0.02617801,0.083769634,0.02617801,0.036649215,0.068062827,0.02617801,0.031413613
131,1,0.081761006,0.031446541,0.088050314,0.106918239,0.044025157,0.062893082,0.025157233,0.06918239,0.037735849,0.075471698,0.031446541,0.050314465,0.006289308,0.037735849,0.031446541,0.075471698,0.025157233,0.062893082,0.006289308,0.050314465
132,1,0.056603774,0.037735849,0.094339623,0.106918239,0.06918239,0.037735849,0.018867925,0.06918239,0.031446541,0.06918239,0.025157233,0.050314465,0.006289308,0.037735849,0.037735849,0.062893082,0.056603774,0.062893082,0.006289308,0.062893082
133,1,0.037037037,0.043209877,0.117283951,0.111111111,0.055555556,0.043209877,0.018518519,0.074074074,0.043209877,0.086419753,0.037037037,0.067901235,0.0,0.049382716,0.030864198,0.055555556,0.024691358,0.055555556,0.00617284,0.043209877
134,1,0.08411215,0.009345794,0.08411215,0.065420561,0.065420561,0.046728972,0.009345794,0.046728972,0.037383178,0.065420561,0.037383178,0.037383178,0.046728972,0.065420561,0.037383178,0.08411215,0.037383178,0.046728972,0.037383178,0.056074766
135,1,0.073033708,0.011235955,0.095505618,0.129213483,0.06741573,0.084269663,0.02247191,0.061797753,0.005617978,0.095505618,0.033707865,0.039325843,0.011235955,0.011235955,0.04494382,0.08988764,0.033707865,0.061797753,0.005617978,0.02247191
136,1,0.085106383,0.014184397,0.113475177,0.063829787,0.04964539,0.063829787,0.014184397,0.056737589,0.014184397,0.085106383,0.035460993,0.04964539,0.014184397,0.028368794,0.04964539,0.120567376,0.035460993,0.04964539,0.021276596,0.035460993
137,1,0.113636364,0.0,0.022727273,0.113636364,0.090909091,0.022727273,0.011363636,0.056818182,0.136363636,0.068181818,0.011363636,0.079545455,0.022727273,0.045454545,0.022727273,0.090909091,0.034090909,0.045454545,0.0,0.011363636
138,1,0.053846154,0.038461538,0.069230769,0.146153846,0.053846154,0.030769231,0.007692308,0.038461538,0.084615385,0.061538462,0.015384615,0.092307692,0.0,0.038461538,0.023076923,0.069230769,0.038461538,0.061538462,0.015384615,0.061538462
139,1,0.038461538,0.017094017,0.085470085,0.068376068,0.021367521,0.034188034,0.02991453,0.085470085,0.068376068,0.081196581,0.02991453,0.072649573,0.042735043,0.034188034,0.055555556,0.051282051,0.034188034,0.081196581,0.008547009,0.05982906
140,1,0.02173913,0.010869565,0.130434783,0.097826087,0.032608696,0.076086957,0.0,0.097826087,0.032608696,0.065217391,0.043478261,0.010869565,0.032608696,0.043478261,0.043478261,0.076086957,0.032608696,0.076086957,0.010869565,0.065217391
141,1,0.028571429,0.0,0.085714286,0.038095238,0.038095238,0.076190476,0.028571429,0.104761905,0.085714286,0.047619048,0.038095238,0.047619048,0.00952381,0.047619048,0.038095238,0.076190476,0.085714286,0.057142857,0.0,0.066666667
142,1,0.100917431,0.018348624,0.100917431,0.064220183,0.064220183,0.064220183,0.0,0.073394495,0.073394495,0.128440367,0.018348624,0.036697248,0.0,0.009174312,0.04587156,0.064220183,0.064220183,0.04587156,0.009174312,0.018348624
143,1,0.040540541,0.027027027,0.094594595,0.094594595,0.054054054,0.067567568,0.027027027,0.081081081,0.094594595,0.094594595,0.013513514,0.027027027,0.040540541,0.013513514,0.013513514,0.013513514,0.054054054,0.094594595,0.013513514,0.040540541
144,1,0.042253521,0.009389671,0.103286385,0.061032864,0.037558685,0.051643192,0.018779343,0.075117371,0.070422535,0.079812207,0.03286385,0.0657277,0.023474178,0.03286385,0.018779343,0.0657277,0.070422535,0.056338028,0.018779343,0.0657277
145,1,0.054054054,0.013513514,0.067567568,0.121621622,0.054054054,0.054054054,0.027027027,0.054054054,0.054054054,0.054054054,0.040540541,0.040540541,0.040540541,0.067567568,0.027027027,0.081081081,0.013513514,0.067567568,0.040540541,0.027027027
146,1,0.022727273,0.0,0.068181818,0.079545455,0.034090909,0.136363636,0.022727273,0.045454545,0.068181818,0.090909091,0.034090909,0.045454545,0.056818182,0.011363636,0.045454545,0.011363636,0.045454545,0.068181818,0.022727273,0.090909091
147,1,0.064814815,0.009259259,0.064814815,0.101851852,0.027777778,0.092592593,0.046296296,0.046296296,0.074074074,0.055555556,0.037037037,0.018518519,0.046296296,0.037037037,0.064814815,0.037037037,0.037037037,0.064814815,0.027777778,0.046296296
148,1,0.078431373,0.009803922,0.088235294,0.058823529,0.039215686,0.049019608,0.019607843,0.107843137,0.049019608,0.039215686,0.019607843,0.019607843,0.058823529,0.039215686,0.039215686,0.098039216,0.049019608,0.078431373,0.029411765,0.029411765
149,1,0.067567568,0.013513514,0.054054054,0.108108108,0.054054054,0.067567568,0.0,0.081081081,0.054054054,0.081081081,0.027027027,0.0,0.067567568,0.067567568,0.040540541,0.027027027,0.067567568,0.067567568,0.027027027,0.027027027
150,1,0.075949367,0.012658228,0.063291139,0.113924051,0.063291139,0.088607595,0.012658228,0.101265823,0.050632911,0.063291139,0.012658228,0.0,0.063291139,0.037974684,0.025316456,0.037974684,0.050632911,0.075949367,0.025316456,0.025316456
151,1,0.04,0.013333333,0.066666667,0.106666667,0.066666667,0.08,0.0,0.093333333,0.093333333,0.093333333,0.04,0.0,0.066666667,0.04,0.026666667,0.013333333,0.04,0.053333333,0.026666667,0.04
152,1,0.149484536,0.015463918,0.072164948,0.030927835,0.010309278,0.067010309,0.015463918,0.067010309,0.036082474,0.128865979,0.036082474,0.030927835,0.020618557,0.041237113,0.041237113,0.051546392,0.087628866,0.030927835,0.020618557,0.046391753
153,1,0.069306931,0.02970297,0.108910891,0.01980198,0.02970297,0.04950495,0.00990099,0.069306931,0.069306931,0.059405941,0.01980198,0.069306931,0.02970297,0.04950495,0.03960396,0.04950495,0.04950495,0.118811881,0.02970297,0.02970297
154,1,0.133858268,0.015748031,0.070866142,0.078740157,0.023622047,0.094488189,0.015748031,0.039370079,0.015748031,0.070866142,0.015748031,0.05511811,0.031496063,0.047244094,0.047244094,0.031496063,0.05511811,0.102362205,0.031496063,0.023622047
155,1,0.108108108,0.013513514,0.054054054,0.054054054,0.054054054,0.027027027,0.027027027,0.040540541,0.027027027,0.108108108,0.013513514,0.013513514,0.067567568,0.108108108,0.040540541,0.027027027,0.094594595,0.054054054,0.027027027,0.040540541
156,1,0.054054054,0.006756757,0.101351351,0.087837838,0.027027027,0.033783784,0.040540541,0.067567568,0.101351351,0.094594595,0.033783784,0.054054054,0.033783784,0.02027027,0.040540541,0.074324324,0.027027027,0.047297297,0.027027027,0.027027027
157,1,0.157894737,0.010526316,0.063157895,0.021052632,0.042105263,0.115789474,0.0,0.031578947,0.010526316,0.105263158,0.021052632,0.0,0.063157895,0.021052632,0.105263158,0.084210526,0.021052632,0.063157895,0.021052632,0.042105263
158,1,0.031578947,0.021052632,0.052631579,0.115789474,0.052631579,0.084210526,0.010526316,0.031578947,0.073684211,0.073684211,0.042105263,0.042105263,0.042105263,0.021052632,0.021052632,0.052631579,0.063157895,0.084210526,0.031578947,0.052631579
159,1,0.054794521,0.02739726,0.054794521,0.082191781,0.054794521,0.068493151,0.0,0.068493151,0.054794521,0.054794521,0.02739726,0.02739726,0.054794521,0.068493151,0.0,0.04109589,0.082191781,0.123287671,0.02739726,0.02739726
160,1,0.067567568,0.013513514,0.054054054,0.135135135,0.040540541,0.054054054,0.027027027,0.013513514,0.054054054,0.067567568,0.054054054,0.027027027,0.054054054,0.0,0.013513514,0.027027027,0.121621622,0.094594595,0.054054054,0.027027027
161,1,0.067567568,0.013513514,0.054054054,0.081081081,0.054054054,0.054054054,0.013513514,0.054054054,0.040540541,0.108108108,0.027027027,0.040540541,0.054054054,0.040540541,0.013513514,0.081081081,0.054054054,0.081081081,0.027027027,0.040540541
162,1,0.08490566,0.0,0.056603774,0.056603774,0.066037736,0.056603774,0.0,0.103773585,0.066037736,0.028301887,0.018867925,0.047169811,0.047169811,0.056603774,0.018867925,0.103773585,0.047169811,0.094339623,0.009433962,0.037735849
163,1,0.117647059,0.022058824,0.044117647,0.066176471,0.058823529,0.073529412,0.036764706,0.036764706,0.022058824,0.080882353,0.051470588,0.029411765,0.044117647,0.044117647,0.066176471,0.029411765,0.066176471,0.080882353,0.014705882,0.014705882
164,1,0.094594595,0.013513514,0.094594595,0.054054054,0.067567568,0.081081081,0.0,0.067567568,0.054054054,0.067567568,0.027027027,0.013513514,0.054054054,0.054054054,0.013513514,0.040540541,0.081081081,0.067567568,0.027027027,0.027027027
165,1,0.092105263,0.013157895,0.039473684,0.078947368,0.052631579,0.039473684,0.0,0.052631579,0.065789474,0.118421053,0.026315789,0.026315789,0.065789474,0.092105263,0.013157895,0.052631579,0.065789474,0.039473684,0.039473684,0.026315789
166,1,0.054794521,0.01369863,0.054794521,0.082191781,0.04109589,0.04109589,0.02739726,0.082191781,0.082191781,0.082191781,0.04109589,0.01369863,0.054794521,0.02739726,0.04109589,0.04109589,0.068493151,0.082191781,0.02739726,0.04109589
167,1,0.049382716,0.024691358,0.074074074,0.074074074,0.037037037,0.086419753,0.0,0.024691358,0.12345679,0.086419753,0.012345679,0.012345679,0.037037037,0.049382716,0.024691358,0.049382716,0.061728395,0.086419753,0.049382716,0.037037037
168,1,0.074074074,0.018518519,0.074074074,0.074074074,0.027777778,0.074074074,0.0,0.037037037,0.046296296,0.083333333,0.046296296,0.055555556,0.055555556,0.027777778,0.046296296,0.046296296,0.046296296,0.083333333,0.055555556,0.027777778
169,1,0.09947644,0.015706806,0.047120419,0.068062827,0.036649215,0.073298429,0.02617801,0.057591623,0.057591623,0.078534031,0.041884817,0.036649215,0.036649215,0.015706806,0.036649215,0.083769634,0.041884817,0.09947644,0.02617801,0.020942408
170,1,0.040540541,0.013513514,0.067567568,0.135135135,0.054054054,0.067567568,0.013513514,0.067567568,0.067567568,0.094594595,0.027027027,0.027027027,0.040540541,0.027027027,0.013513514,0.027027027,0.094594595,0.054054054,0.040540541,0.027027027
171,1,0.051020408,0.020408163,0.051020408,0.06122449,0.030612245,0.091836735,0.030612245,0.010204082,0.030612245,0.071428571,0.030612245,0.06122449,0.051020408,0.040816327,0.071428571,0.091836735,0.051020408,0.102040816,0.030612245,0.020408163
172,1,0.054794521,0.01369863,0.054794521,0.068493151,0.04109589,0.068493151,0.01369863,0.068493151,0.04109589,0.095890411,0.02739726,0.04109589,0.068493151,0.054794521,0.01369863,0.04109589,0.068493151,0.095890411,0.02739726,0.04109589
173,1,0.1,0.0,0.0625,0.0625,0.05,0.075,0.0125,0.0625,0.0625,0.0625,0.05,0.0625,0.05,0.0375,0.05,0.025,0.025,0.0625,0.0375,0.05
174,1,0.050359712,0.014388489,0.071942446,0.057553957,0.028776978,0.050359712,0.014388489,0.050359712,0.057553957,0.079136691,0.035971223,0.079136691,0.064748201,0.035971223,0.035971223,0.071942446,0.050359712,0.071942446,0.035971223,0.043165468
175,1,0.064102564,0.012820513,0.064102564,0.102564103,0.064102564,0.08974359,0.0,0.076923077,0.064102564,0.076923077,0.025641026,0.012820513,0.051282051,0.025641026,0.025641026,0.038461538,0.076923077,0.064102564,0.025641026,0.038461538
176,1,0.113402062,0.0,0.051546392,0.041237113,0.041237113,0.082474227,0.051546392,0.041237113,0.0,0.113402062,0.010309278,0.0,0.072164948,0.051546392,0.06185567,0.051546392,0.06185567,0.113402062,0.030927835,0.010309278
177,1,0.065789474,0.013157895,0.065789474,0.092105263,0.039473684,0.052631579,0.0,0.026315789,0.078947368,0.078947368,0.039473684,0.026315789,0.052631579,0.052631579,0.013157895,0.065789474,0.065789474,0.092105263,0.026315789,0.052631579
178,1,0.054054054,0.013513514,0.067567568,0.067567568,0.040540541,0.081081081,0.0,0.094594595,0.027027027,0.094594595,0.040540541,0.027027027,0.054054054,0.094594595,0.013513514,0.054054054,0.040540541,0.081081081,0.027027027,0.027027027
179,1,0.02739726,0.01369863,0.04109589,0.095890411,0.068493151,0.082191781,0.02739726,0.082191781,0.068493151,0.095890411,0.02739726,0.02739726,0.054794521,0.01369863,0.01369863,0.054794521,0.095890411,0.04109589,0.02739726,0.04109589
180,1,0.066666667,0.0,0.1,0.033333333,0.033333333,0.044444444,0.0,0.044444444,0.066666667,0.088888889,0.066666667,0.033333333,0.033333333,0.033333333,0.044444444,0.066666667,0.066666667,0.088888889,0.033333333,0.055555556
181,1,0.067567568,0.013513514,0.081081081,0.081081081,0.054054054,0.040540541,0.0,0.054054054,0.067567568,0.067567568,0.054054054,0.027027027,0.067567568,0.027027027,0.013513514,0.040540541,0.108108108,0.067567568,0.040540541,0.027027027
182,1,0.088888889,0.0,0.066666667,0.066666667,0.044444444,0.088888889,0.0,0.044444444,0.1,0.077777778,0.055555556,0.033333333,0.033333333,0.022222222,0.022222222,0.044444444,0.044444444,0.066666667,0.033333333,0.066666667
183,1,0.040540541,0.013513514,0.040540541,0.108108108,0.040540541,0.094594595,0.0,0.108108108,0.081081081,0.040540541,0.067567568,0.013513514,0.054054054,0.013513514,0.013513514,0.013513514,0.081081081,0.081081081,0.027027027,0.067567568
184,1,0.097222222,0.013888889,0.041666667,0.083333333,0.041666667,0.111111111,0.013888889,0.041666667,0.055555556,0.097222222,0.013888889,0.027777778,0.041666667,0.041666667,0.013888889,0.027777778,0.041666667,0.111111111,0.041666667,0.041666667
185,1,0.089108911,0.00990099,0.079207921,0.02970297,0.059405941,0.069306931,0.01980198,0.089108911,0.059405941,0.118811881,0.01980198,0.04950495,0.04950495,0.01980198,0.01980198,0.059405941,0.01980198,0.069306931,0.04950495,0.01980198
186,1,0.053333333,0.0,0.093333333,0.093333333,0.026666667,0.073333333,0.02,0.033333333,0.08,0.066666667,0.026666667,0.08,0.033333333,0.033333333,0.02,0.093333333,0.04,0.08,0.02,0.033333333
187,1,0.037974684,0.012658228,0.050632911,0.075949367,0.037974684,0.113924051,0.037974684,0.037974684,0.050632911,0.088607595,0.025316456,0.037974684,0.050632911,0.037974684,0.012658228,0.037974684,0.088607595,0.088607595,0.037974684,0.037974684
188,1,0.097826087,0.010869565,0.076086957,0.054347826,0.032608696,0.086956522,0.010869565,0.032608696,0.02173913,0.054347826,0.032608696,0.054347826,0.065217391,0.02173913,0.065217391,0.065217391,0.054347826,0.086956522,0.043478261,0.032608696
189,1,0.073863636,0.017045455,0.079545455,0.051136364,0.034090909,0.085227273,0.022727273,0.045454545,0.045454545,0.045454545,0.028409091,0.0625,0.051136364,0.056818182,0.039772727,0.056818182,0.056818182,0.0625,0.039772727,0.045454545
190,1,0.065789474,0.013157895,0.065789474,0.105263158,0.052631579,0.065789474,0.0,0.078947368,0.078947368,0.078947368,0.013157895,0.0,0.052631579,0.039473684,0.013157895,0.052631579,0.065789474,0.065789474,0.026315789,0.065789474
191,1,0.024096386,0.012048193,0.072289157,0.108433735,0.036144578,0.096385542,0.012048193,0.060240964,0.072289157,0.072289157,0.024096386,0.024096386,0.048192771,0.060240964,0.036144578,0.012048193,0.060240964,0.096385542,0.036144578,0.036144578
192,1,0.081632653,0.0,0.06122449,0.06122449,0.030612245,0.112244898,0.020408163,0.051020408,0.06122449,0.102040816,0.020408163,0.06122449,0.040816327,0.081632653,0.051020408,0.020408163,0.06122449,0.040816327,0.020408163,0.020408163
193,1,0.075829384,0.018957346,0.061611374,0.075829384,0.052132701,0.08056872,0.023696682,0.071090047,0.066350711,0.071090047,0.018957346,0.028436019,0.033175355,0.023696682,0.033175355,0.056872038,0.037914692,0.113744076,0.023696682,0.033175355
194,1,0.043902439,0.024390244,0.053658537,0.102439024,0.029268293,0.058536585,0.014634146,0.029268293,0.07804878,0.068292683,0.029268293,0.063414634,0.092682927,0.019512195,0.034146341,0.053658537,0.03902439,0.092682927,0.029268293,0.043902439
195,1,0.070539419,0.012448133,0.062240664,0.074688797,0.029045643,0.053941909,0.049792531,0.033195021,0.070539419,0.091286307,0.01659751,0.037344398,0.053941909,0.041493776,0.049792531,0.074688797,0.045643154,0.066390041,0.024896266,0.041493776
196,1,0.089108911,0.0,0.04950495,0.059405941,0.069306931,0.04950495,0.01980198,0.02970297,0.059405941,0.099009901,0.02970297,0.03960396,0.089108911,0.03960396,0.02970297,0.069306931,0.069306931,0.02970297,0.03960396,0.03960396
197,1,0.101694915,0.016949153,0.062146893,0.050847458,0.016949153,0.084745763,0.016949153,0.039548023,0.073446328,0.079096045,0.016949153,0.050847458,0.04519774,0.028248588,0.028248588,0.056497175,0.084745763,0.056497175,0.033898305,0.056497175
198,1,0.061032864,0.004694836,0.046948357,0.107981221,0.042253521,0.061032864,0.018779343,0.061032864,0.093896714,0.046948357,0.037558685,0.051643192,0.046948357,0.018779343,0.023474178,0.051643192,0.075117371,0.051643192,0.042253521,0.056338028
199,1,0.081967213,0.016393443,0.054644809,0.076502732,0.038251366,0.098360656,0.021857923,0.06010929,0.06557377,0.06010929,0.032786885,0.049180328,0.038251366,0.027322404,0.049180328,0.054644809,0.06010929,0.038251366,0.032786885,0.043715847
200,1,0.162601626,0.008130081,0.073170732,0.056910569,0.048780488,0.056910569,0.040650407,0.032520325,0.040650407,0.056910569,0.024390244,0.008130081,0.056910569,0.040650407,0.056910569,0.024390244,0.032520325,0.105691057,0.024390244,0.048780488
201,1,0.101123596,0.011235955,0.061797753,0.06741573,0.050561798,0.050561798,0.011235955,0.056179775,0.06741573,0.095505618,0.033707865,0.039325843,0.050561798,0.050561798,0.061797753,0.033707865,0.033707865,0.08988764,0.016853933,0.016853933
202,1,0.056074766,0.0,0.046728972,0.056074766,0.046728972,0.056074766,0.028037383,0.08411215,0.074766355,0.074766355,0.028037383,0.074766355,0.056074766,0.046728972,0.028037383,0.046728972,0.056074766,0.074766355,0.028037383,0.037383178
203,1,0.119565217,0.010869565,0.065217391,0.043478261,0.02173913,0.119565217,0.032608696,0.010869565,0.010869565,0.119565217,0.010869565,0.0,0.086956522,0.032608696,0.076086957,0.032608696,0.065217391,0.086956522,0.02173913,0.032608696
204,1,0.1,0.013333333,0.046666667,0.053333333,0.026666667,0.12,0.02,0.006666667,0.02,0.08,0.013333333,0.02,0.066666667,0.02,0.133333333,0.08,0.073333333,0.066666667,0.02,0.02
205,1,0.042253521,0.0,0.056338028,0.098591549,0.014084507,0.042253521,0.028169014,0.056338028,0.098591549,0.084507042,0.056338028,0.070422535,0.056338028,0.028169014,0.014084507,0.056338028,0.056338028,0.042253521,0.042253521,0.056338028
206,1,0.1,0.0,0.08125,0.0625,0.05,0.1125,0.0,0.03125,0.05625,0.09375,0.025,0.0625,0.05,0.025,0.0375,0.0375,0.0375,0.05625,0.03125,0.05
207,1,0.1,0.0,0.05,0.1,0.05,0.0875,0.0125,0.025,0.0875,0.075,0.0375,0.05,0.025,0.0625,0.025,0.025,0.0125,0.1,0.0375,0.0375
208,1,0.04,0.013333333,0.093333333,0.04,0.066666667,0.066666667,0.0,0.08,0.093333333,0.066666667,0.04,0.013333333,0.053333333,0.026666667,0.04,0.026666667,0.106666667,0.053333333,0.053333333,0.026666667
209,1,0.098765432,0.024691358,0.049382716,0.061728395,0.049382716,0.111111111,0.024691358,0.037037037,0.098765432,0.086419753,0.012345679,0.061728395,0.024691358,0.061728395,0.012345679,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037
210,1,0.064935065,0.0,0.058441558,0.045454545,0.025974026,0.11038961,0.006493506,0.038961039,0.045454545,0.084415584,0.019480519,0.058441558,0.084415584,0.045454545,0.051948052,0.058441558,0.025974026,0.077922078,0.038961039,0.058441558
211,1,0.041958042,0.006993007,0.055944056,0.076923077,0.027972028,0.090909091,0.006993007,0.090909091,0.097902098,0.055944056,0.034965035,0.076923077,0.041958042,0.013986014,0.027972028,0.041958042,0.048951049,0.055944056,0.041958042,0.062937063
212,1,0.089285714,0.023809524,0.06547619,0.053571429,0.035714286,0.107142857,0.023809524,0.077380952,0.077380952,0.071428571,0.023809524,0.053571429,0.053571429,0.017857143,0.017857143,0.035714286,0.05952381,0.06547619,0.023809524,0.023809524
213,1,0.06097561,0.0,0.06097561,0.06097561,0.036585366,0.06097561,0.024390244,0.073170732,0.06097561,0.134146341,0.048780488,0.06097561,0.06097561,0.048780488,0.036585366,0.06097561,0.036585366,0.024390244,0.036585366,0.012195122
214,1,0.081545064,0.017167382,0.055793991,0.064377682,0.0472103,0.08583691,0.017167382,0.051502146,0.072961373,0.081545064,0.021459227,0.060085837,0.051502146,0.025751073,0.025751073,0.034334764,0.060085837,0.090128755,0.025751073,0.030042918
215,1,0.095505618,0.005617978,0.050561798,0.050561798,0.02247191,0.078651685,0.016853933,0.050561798,0.04494382,0.056179775,0.033707865,0.084269663,0.050561798,0.039325843,0.033707865,0.073033708,0.04494382,0.073033708,0.039325843,0.056179775
216,1,0.108695652,0.0,0.076086957,0.02173913,0.032608696,0.097826087,0.0,0.032608696,0.065217391,0.043478261,0.043478261,0.076086957,0.043478261,0.054347826,0.032608696,0.02173913,0.076086957,0.076086957,0.043478261,0.054347826
217,1,0.02970297,0.00990099,0.099009901,0.059405941,0.069306931,0.04950495,0.01980198,0.04950495,0.069306931,0.108910891,0.02970297,0.069306931,0.00990099,0.059405941,0.03960396,0.04950495,0.069306931,0.059405941,0.02970297,0.01980198
218,1,0.081632653,0.006802721,0.027210884,0.06122449,0.040816327,0.12244898,0.020408163,0.054421769,0.074829932,0.068027211,0.020408163,0.020408163,0.068027211,0.068027211,0.040816327,0.06122449,0.068027211,0.047619048,0.027210884,0.020408163
219,1,0.0875,0.0,0.0875,0.05,0.025,0.075,0.0125,0.0625,0.1125,0.0875,0.0375,0.0375,0.025,0.0375,0.025,0.05,0.075,0.0375,0.0375,0.0375
220,1,0.111111111,0.018518519,0.055555556,0.049382716,0.024691358,0.061728395,0.024691358,0.043209877,0.049382716,0.074074074,0.024691358,0.074074074,0.043209877,0.061728395,0.037037037,0.067901235,0.037037037,0.086419753,0.024691358,0.030864198
221,1,0.121495327,0.018691589,0.046728972,0.037383178,0.046728972,0.046728972,0.018691589,0.046728972,0.074766355,0.046728972,0.037383178,0.093457944,0.028037383,0.037383178,0.028037383,0.056074766,0.065420561,0.056074766,0.037383178,0.056074766
222,1,0.06875,0.03125,0.05625,0.075,0.025,0.09375,0.01875,0.06875,0.06875,0.04375,0.03125,0.04375,0.0375,0.04375,0.03125,0.03125,0.075,0.06875,0.01875,0.06875
223,1,0.082926829,0.019512195,0.034146341,0.07804878,0.019512195,0.097560976,0.014634146,0.068292683,0.058536585,0.092682927,0.019512195,0.048780488,0.048780488,0.043902439,0.03902439,0.053658537,0.07804878,0.053658537,0.024390244,0.024390244
224,1,0.058823529,0.011764706,0.058823529,0.047058824,0.058823529,0.129411765,0.0,0.035294118,0.070588235,0.129411765,0.023529412,0.035294118,0.035294118,0.023529412,0.047058824,0.058823529,0.047058824,0.047058824,0.035294118,0.047058824
225,1,0.094594595,0.0,0.054054054,0.054054054,0.027027027,0.108108108,0.040540541,0.040540541,0.054054054,0.121621622,0.027027027,0.081081081,0.027027027,0.027027027,0.027027027,0.054054054,0.081081081,0.040540541,0.040540541,0.0
226,1,0.087301587,0.023809524,0.03968254,0.055555556,0.047619048,0.126984127,0.031746032,0.063492063,0.055555556,0.03968254,0.023809524,0.03968254,0.047619048,0.047619048,0.063492063,0.087301587,0.015873016,0.047619048,0.031746032,0.023809524
227,1,0.056338028,0.021126761,0.091549296,0.028169014,0.035211268,0.070422535,0.007042254,0.091549296,0.070422535,0.070422535,0.063380282,0.042253521,0.035211268,0.056338028,0.049295775,0.063380282,0.028169014,0.056338028,0.021126761,0.042253521
228,1,0.046783626,0.011695906,0.087719298,0.064327485,0.040935673,0.099415205,0.01754386,0.093567251,0.076023392,0.052631579,0.029239766,0.040935673,0.052631579,0.035087719,0.01754386,0.076023392,0.046783626,0.046783626,0.01754386,0.046783626
229,1,0.066666667,0.0,0.106666667,0.04,0.026666667,0.066666667,0.013333333,0.026666667,0.04,0.12,0.026666667,0.013333333,0.053333333,0.08,0.066666667,0.08,0.026666667,0.08,0.04,0.026666667
